"TOA5","agrivoltaics2","CR6","9170","CR6.Std.14.01","CPU:agrivoltaics2_irgason_apogee_v1_1_00.cr6","44109","ts_data"
"TIMESTAMP","RECORD","Ux","Uy","Uz","Ts","diag_sonic","CO2","H2O","diag_irga","amb_tmpr","amb_press","CO2_sig_strgth","H2O_sig_strgth"
"TS","RN","m/s","m/s","m/s","C","arb","mg/m^3","g/m^3","arb","C","kPa","fraction","fraction"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-04-01 21:00:03.3",50199262,-3.3988,4.735029,0.7547953,7.954978,0,799.4116,3.263383,0,5.561707,99.40196,0.9605915,0.9407503
"2026-04-01 21:00:03.4",50199263,-3.681049,4.780879,0.5224496,7.710979,0,798.4438,3.220346,0,5.561707,99.40054,0.9605738,0.9406535
"2026-04-01 21:00:03.5",50199264,-3.812057,4.70212,0.6003948,7.90637,0,799.7159,3.208195,0,5.562317,99.39978,0.9608454,0.9409119
"2026-04-01 21:00:03.6",50199265,-3.818096,4.350326,0.3478938,7.886451,0,799.3715,3.216778,0,5.562317,99.39978,0.9606342,0.9408013
"2026-04-01 21:00:03.7",50199266,-3.775283,5.077216,0.2315045,7.562941,0,799.9141,3.163535,0,5.562317,99.39716,0.9607322,0.9408628
"2026-04-01 21:00:03.8",50199267,-3.443929,4.860236,0.04564261,7.973146,0,799.389,3.207435,0,5.562317,99.4011,0.9606898,0.9408284
"2026-04-01 21:00:03.9",50199268,-3.670227,4.875051,0.2120325,8.040357,0,798.9435,3.24295,0,5.562317,99.39928,0.9606839,0.9408078
"2026-04-01 21:00:04",50199269,-4.796331,5.007268,0.8617436,7.892728,0,799.4377,3.219356,0,5.562317,99.39851,0.9606312,0.9408644
"2026-04-01 21:00:04.1",50199270,-3.76775,4.763572,0.5254947,7.717506,0,800.1193,3.175885,0,5.562317,99.39777,0.9606666,0.9408392
"2026-04-01 21:00:04.2",50199271,-4.195823,4.657149,0.8687928,7.552605,0,800.4445,3.187585,0,5.562317,99.39809,0.9606289,0.940856
"2026-04-01 21:00:04.3",50199272,-3.746381,4.293781,0.3498761,7.691413,0,799.9909,3.183771,0,5.562317,99.39568,0.960757,0.9408459
"2026-04-01 21:00:04.4",50199273,-3.40293,4.378265,0.165594,7.738333,0,799.536,3.192725,0,5.562317,99.39674,0.9607114,0.9408072
"2026-04-01 21:00:04.5",50199274,-4.081125,5.366522,0.9335482,7.643471,0,799.7214,3.177157,0,5.557434,99.39663,0.9607479,0.9407964
"2026-04-01 21:00:04.6",50199275,-4.152741,5.459495,1.372149,7.662998,0,799.5033,3.201791,0,5.557434,99.39744,0.9606583,0.940793
"2026-04-01 21:00:04.7",50199276,-4.232274,5.282751,0.9651269,7.70491,0,799.4351,3.221155,0,5.557434,99.40591,0.960589,0.9407936
"2026-04-01 21:00:04.8",50199277,-3.872687,5.290137,1.338867,7.945747,0,798.9101,3.250698,0,5.557434,99.40498,0.960628,0.9408206
"2026-04-01 21:00:04.9",50199278,-4.035237,5.216873,1.666931,7.866418,0,799.7057,3.229976,0,5.557434,99.40427,0.9608334,0.9409349
"2026-04-01 21:00:05",50199279,-3.910608,5.339941,1.401654,8.057304,0,799.1667,3.232303,0,5.557434,99.40339,0.9606507,0.9408271
"2026-04-01 21:00:05.1",50199280,-4.170047,5.056123,1.551487,8.059611,0,797.9037,3.272217,0,5.557434,99.40001,0.9605615,0.9406037
"2026-04-01 21:00:05.2",50199281,-3.904498,4.987363,1.822794,7.928853,0,798.8985,3.273317,0,5.557434,99.39636,0.9608014,0.9408561
"2026-04-01 21:00:05.3",50199282,-3.795368,4.530568,1.075568,7.907537,0,798.1765,3.250622,0,5.557434,99.40087,0.9605417,0.9408184
"2026-04-01 21:00:05.4",50199283,-3.486295,4.882841,0.4525884,8.02196,0,798.0652,3.232057,0,5.557434,99.39903,0.9606715,0.9407291
"2026-04-01 21:00:05.5",50199284,-3.943777,5.335337,0.6685152,7.86343,0,798.7798,3.224539,0,5.549194,99.40514,0.9607188,0.940853
"2026-04-01 21:00:05.6",50199285,-4.644104,5.654401,1.254755,8.126103,0,799.03,3.229076,0,5.549194,99.40075,0.9606649,0.9407793
"2026-04-01 21:00:05.7",50199286,-4.48148,4.851869,1.1954,7.779655,0,798.8597,3.23788,0,5.549194,99.40108,0.9606243,0.9407971
"2026-04-01 21:00:05.8",50199287,-4.627002,5.200867,0.7719068,7.860863,0,798.9528,3.240832,0,5.549194,99.40022,0.9606311,0.9407992
"2026-04-01 21:00:05.9",50199288,-3.917962,4.782618,0.9634017,7.772485,0,799.2669,3.219997,0,5.549194,99.39674,0.9606157,0.9407905
"2026-04-01 21:00:06",50199289,-3.565554,5.07805,-0.04184452,7.78809,0,799.5326,3.201618,0,5.549194,99.3931,0.9607086,0.9408996
"2026-04-01 21:00:06.1",50199290,-3.827036,5.017733,0.3113878,8.510091,0,798.0173,3.298827,0,5.549194,99.39392,0.9606903,0.9408862
"2026-04-01 21:00:06.2",50199291,-3.557455,5.199249,-0.7862098,8.465286,0,797.0657,3.327419,0,5.549194,99.39758,0.9606441,0.9407502
"2026-04-01 21:00:06.3",50199292,-3.482786,3.971278,-0.02734124,8.414979,0,797.9596,3.32338,0,5.549194,99.39823,0.9607965,0.9409465
"2026-04-01 21:00:06.4",50199293,-3.935009,4.824075,-0.2214595,8.39891,0,796.5418,3.342356,0,5.549194,99.39202,0.9606149,0.9407772
"2026-04-01 21:00:06.5",50199294,-3.634397,4.512247,-0.1450759,8.033937,0,798.0106,3.268089,0,5.541779,99.39578,0.9606166,0.9406922
"2026-04-01 21:00:06.6",50199295,-3.485531,4.474758,0.1578554,8.029604,0,798.1796,3.272106,0,5.541779,99.39307,0.9607652,0.9408554
"2026-04-01 21:00:06.7",50199296,-3.887609,4.342589,0.03861094,8.283929,0,797.7861,3.300406,0,5.541779,99.38888,0.9606605,0.9409731
"2026-04-01 21:00:06.8",50199297,-4.231283,5.015503,-0.883655,8.181778,0,798.8092,3.278309,0,5.541779,99.39243,0.9607013,0.940859
